mall_name,event_title,duration,benefit_summary,detail_url,thumbnail_url,target
Baropharm,🎉바로팜🏥BPCS 4월 이벤트 이미지,"2026-04-15
                    ~
                    2026-04-30",바로팜 이벤트,https://www.baropharm.com/events/16226,https://i.baropharm.com/uploads/event/202604/1776172106609.png?&w=752&q=95,
Baropharm,발모의 여왕👑 엘크라넬 바로라이브📺 이미지,"2026-04-13
                    ~
                    2026-04-22",바로팜 이벤트,https://www.baropharm.com/events/16224,https://i.baropharm.com/event/f2ffbf4f-b839-463b-b9a5-729e6a658434.png?&w=752&q=95,
Baropharm,"🎉팜올플러스📚열심히 공부한 당신, 먹어라! 이미지","2026-04-14
                    ~
                    2026-04-30",팜올플러스 이벤트,https://www.baropharm.com/events/16223,https://i.baropharm.com/event/602fb6e4-bfea-43ca-bdbf-130ecd9d52d8.png?&w=752&q=95,
Baropharm,🎉바로팜📸4월도 찰칵! 필렌즈 챌린지 이미지,"2026-04-01
                    ~
                    2026-04-30",바로팜 이벤트,https://www.baropharm.com/events/16152,https://i.baropharm.com/event/38024628-8f21-4239-9c0d-a526f317a6b6.png?&w=752&q=95,
Baropharm,🎉바로팜📦Baro통합반품 이미지,"2024-01-01
                    ~
                    2126-12-31",바로팜 이벤트,https://www.baropharm.com/events/16114,https://i.baropharm.com/event/7e65432b-3a68-42d1-84c4-977c91024479.png?&w=752&q=95,
Baropharm,🎉바로팜💊필렌즈 2만한 선택💟 이미지,"2026-03-30
                    ~
                    2026-04-30",바로팜 이벤트,https://www.baropharm.com/events/16100,https://i.baropharm.com/event/e535d3d8-7337-4d9d-ac59-896ca8d758ca.png?&w=752&q=95,
Baropharm,📝 전문가상담 리포트 이미지,"2026-03-30
                    ~
                    2026-12-31",바로팜 이벤트,https://www.baropharm.com/events/16098,https://i.baropharm.com/event/d006e9b3-fc2b-4acc-bef1-cbd8831cb0fa.png?&w=752&q=95,
Baropharm,[드림에어] 4월 봄맞이 월간이벤트💐 이미지,"2026-04-01
                    ~
                    2026-04-30",입점업체 이벤트,https://www.baropharm.com/events/16032,https://i.baropharm.com/event/1ac4f2c5-f2cc-4bb2-a7dd-eeb610145b79.jpg?&w=752&q=95,
Baropharm,🎉바로팜🏥BPCS(처방전달솔루션) 이미지,"2026-03-04
                    ~
                    2126-03-31",바로팜 이벤트,https://www.baropharm.com/events/15630,https://i.baropharm.com/event/93fd22a9-8551-4689-88d2-4cd6ae46908f.png?&w=752&q=95,
Baropharm,"셀트리온 더마 솔루션 ""지피덤"" 입점 이벤트 이미지","2026-02-11
                    ~
                    2026-05-01",브랜드관 이벤트,https://www.baropharm.com/events/15341,https://i.baropharm.com/event/ab46a1a4-b6e5-4963-8961-e6455986fa59.png?&w=752&q=95,
Baropharm,🎉팜올플러스📚약사는 처음이지😉 이미지,"2026-02-11
                    ~
                    2126-03-31",팜올플러스 이벤트,https://www.baropharm.com/events/15303,https://i.baropharm.com/event/e4cf6abd-b83e-4806-a161-397a8735a8b1.png?&w=752&q=95,
Baropharm,🎉팜올플러스📚에듀플러스 이미지,"2026-02-11
                    ~
                    2126-03-31",팜올플러스 이벤트,https://www.baropharm.com/events/15302,https://i.baropharm.com/event/f31d47f2-0273-4ca9-bec5-bb6f694e4676.png?&w=752&q=95,
Baropharm,🍱헤이오드리 x 바로팜 점심 지원 이벤트 이미지,"2026-02-09
                    ~
                    2026-05-01",커뮤니티 이벤트,https://www.baropharm.com/events/15268,https://i.baropharm.com/event/f5bf28cf-ecbe-4ee0-ae5f-6f9e2b541872.png?&w=752&q=95,
Baropharm,"🎉 약국 개국을 위한 모든 것, 오픈플러스 이미지","2025-12-24
                    ~
                    2026-12-31",팜올플러스 이벤트,https://www.baropharm.com/events/14513,https://i.baropharm.com/event/a2f242e3-80fe-4289-9247-a152e9998d8e.png?&w=752&q=95,
Baropharm,♥️365일 상시 진행⭐셀링리뷰 혜택 이미지,"2025-12-19
                    ~
                    2027-02-28",바로팜 이벤트,https://www.baropharm.com/events/14479,https://i.baropharm.com/event/66c31941-6010-47c6-83ac-83db6bd666e0.png?&w=752&q=95,
Baropharm,"🎉 최대 60만점 적립, KB 비즈프라임카드 이미지","2025-11-28
                    ~
                    2026-04-30",카드 프로모션,https://www.baropharm.com/events/14224,https://i.baropharm.com/event/5b608361-d841-4a8c-8f05-41f5416f04e8.png?&w=752&q=95,
Baropharm,🎉 바로팜 계좌결제 프로모션 이미지,"2024-07-18
                    ~
                    2026-12-31",카드 프로모션,https://www.baropharm.com/events/7588,https://i.baropharm.com/event/0fe7aa96-813e-411f-8bca-e9c9333f0564.png?&w=752&q=95,
Baropharm,🎉 바로Q에 물어봐! Baro 지식왕👑 이미지,"2024-04-10
                    ~
                    2029-12-31",커뮤니티 이벤트,https://www.baropharm.com/events/5272,https://i.baropharm.com/event/143eef24-6a5f-4ae2-9d8b-b9e77307872d.png?&w=752&q=95,
Baropharm,댓글만 달아도 포인트가 와르르~!🎊 이미지,"2024-04-01
                    ~
                    2026-12-31",바로팜 이벤트,https://www.baropharm.com/events/4969,https://i.baropharm.com/event/d91e78e7-9e35-4f02-93c2-c66e8f1120d6.png?&w=752&q=95,
Baropharm,🎉바로팜x우리카드 프로모션 이미지,"2024-04-01
                    ~
                    2026-04-30",카드 프로모션,https://www.baropharm.com/events/4219,https://i.baropharm.com/event/08d0fd01-49c3-4b78-bb89-2e3cf0473aea.png?&w=752&q=95,
Baropharm,🎉 바로팜XBC카드 프로모션 이미지,"2024-04-01
                    ~
                    2026-04-30",카드 프로모션,https://www.baropharm.com/events/2028,https://i.baropharm.com/event/8026ec35-eac2-44a5-b5ec-a3e03c81a11e.png?&w=752&q=95,
Baropharm,🎉 근무약사 모여라! 이미지,"2024-07-08
                    ~
                    2026-06-30",바로팜 이벤트,https://www.baropharm.com/events/7315,https://i.baropharm.com/event/69561195-3ddd-493c-a55e-f2db631376a4.png?&w=752&q=95,
Baropharm,"🎖️현대약품 🥸복합마이녹실액5%, 이건뭐약? 이미지","2024-06-14
                    ~
                    2028-07-01",브랜드관 이벤트,https://www.baropharm.com/events/6757,https://i.baropharm.com/event/f191e9ad-af0e-44fb-abc1-96259a9a1f31.png?&w=752&q=95,
Baropharm,"🎖️현대약품 🥸루핑 점안액, 이건뭐약? 이미지","2024-05-08
                    ~
                    2026-05-21",브랜드관 이벤트,https://www.baropharm.com/events/5839,https://i.baropharm.com/event/f3cec676-25be-4cb8-aafa-fb0154269338.png?&w=752&q=95,
Baropharm,💳 BC바로카드 혜택 한 눈에 보기 이미지,"2024-04-17
                    ~
                    2030-04-30",카드혜택 정보,https://www.baropharm.com/events/5444,https://i.baropharm.com/event/307043a5-cad6-4d22-a72e-1a6bf7b10e85.png?&w=752&q=95,
Baropharm,🎉바로팜🛎️우리약국 주문마감 알림 이미지,"2023-06-21
                    ~
                    2100-01-01",바로팜 이벤트,https://www.baropharm.com/events/891,https://i.baropharm.com/event/22bb568d-2db6-49ef-88cc-615442cf3e18.png?&w=752&q=95,
Baropharm,[삼전약품] 바로팜 신규입점🔥 이미지,"2024-12-05
                    ~
                    2100-01-01",입점업체 이벤트,https://www.baropharm.com/events/9711,https://i.baropharm.com/event/3e2035ed-7c47-411e-9d3d-94e45b587c83.png?&w=752&q=95,
Baropharm,"🎖️한풍제약🥸경옥고, 이건뭐약? 이미지","2024-04-11
                    ~
                    2200-04-24",브랜드관 이벤트,https://www.baropharm.com/events/5338,https://i.baropharm.com/event/de0a1303-17fc-4042-b272-0a2fd9192c2f.png?&w=752&q=95,
Baropharm,"🎖️경동제약🥸코투루텐, 이건뭐약? 이미지","2024-02-05
                    ~
                    2200-12-31",브랜드관 이벤트,https://www.baropharm.com/events/3667,https://i.baropharm.com/event/7c2aa4d9-1ecc-4f9e-940d-8eded2f33ce9.png?&w=752&q=95,
Baropharm,바로팜💊약가인하서비스 이미지,"2023-08-21
                    ~
                    2100-01-01",바로팜 이벤트,https://www.baropharm.com/events/1047,https://i.baropharm.com/event/a8eb98f7-6c8c-4b1c-a270-0929dfdbaa66.png?&w=752&q=95,
Baropharm,바로팜💸Baro포인트 이미지,"2023-06-01
                    ~
                    2100-01-01",바로팜 이벤트,https://www.baropharm.com/events/885,https://i.baropharm.com/event/8bb73503-96c5-44cc-973f-005e33657af2.png?&w=752&q=95,
Baropharm,계약서 검토받고 신세계 상품권 받아가세요 이미지,"2026-04-06
                    ~
                    2026-04-30",커뮤니티 이벤트,https://www.baropharm.com/events/16188,https://i.baropharm.com/event/3adaf23c-c141-49f1-94f7-cdc223d9dab2.png?&w=752&q=95,
Baropharm,🎉팜올플러스🍎에플단 4기 모집 이미지,"2026-04-03
                    ~
                    2026-04-08",팜올플러스 이벤트,https://www.baropharm.com/events/16155,https://i.baropharm.com/event/f08c7101-856f-4c0d-a239-f2287aa857a6.png?&w=752&q=95,
Baropharm,🎉팜올플러스📚의약품의 모든 것💊 이미지,"2026-04-01
                    ~
                    2026-04-19",팜올플러스 이벤트,https://www.baropharm.com/events/16113,https://i.baropharm.com/event/88d82015-09f2-457a-804c-7453f8e1fa84.png?&w=752&q=95,
Baropharm,🎉 무엇이든 물어보살! 이미지,"2026-03-30
                    ~
                    2026-04-17",바로팜 이벤트,https://www.baropharm.com/events/16099,https://i.baropharm.com/event/59219b0f-5e5d-4d78-8c99-7ae34d588fac.png?&w=752&q=95,
Baropharm,🎖️레비온🥸레비온rx 이건뭐CO? 이미지,"2026-03-27
                    ~
                    2026-04-05",바로팜 이벤트,https://www.baropharm.com/events/16065,https://i.baropharm.com/event/03e8176c-1aa9-472e-a957-bf243423dd54.png?&w=752&q=95,
Baropharm,🎉팜올플러스🍎에플단 3기 모집 이미지,"2026-03-16
                    ~
                    2026-03-19",팜올플러스 이벤트,https://www.baropharm.com/events/15900,https://i.baropharm.com/event/d3a8fcad-4953-4d00-a7af-8232c47e72ac.png?&w=752&q=95,
Baropharm,🎉 팜올플러스 5000돌파 X 순수익계산기 이미지,"2026-03-16
                    ~
                    2026-03-31",팜올플러스 이벤트,https://www.baropharm.com/events/15898,https://i.baropharm.com/event/8778e11e-b7b9-4e47-b9a3-5f32789595de.png?&w=752&q=95,
Baropharm,🎉팜올플러스🍎에플단 2기 모집 이미지,"2026-03-05
                    ~
                    2026-03-08",팜올플러스 이벤트,https://www.baropharm.com/events/15663,https://i.baropharm.com/event/5145f474-398d-4b20-97ee-882751654167.png?&w=752&q=95,
Baropharm,🎉바로팜📸3월도 찰칵! 필렌즈 챌린지 이미지,"2026-03-01
                    ~
                    2026-03-31",바로팜 이벤트,https://www.baropharm.com/events/15563,https://i.baropharm.com/event/db51fd43-9233-489a-bb75-b205b83b1d33.png?&w=752&q=95,
Baropharm,갤럭시 버즈4 사전판매 시작 이미지,"2026-02-28
                    ~
                    2026-03-05",입점업체 이벤트,https://www.baropharm.com/events/15527,https://i.baropharm.com/event/852ede92-a438-4009-8ab3-792a8b3a1a5f.jpg?&w=752&q=95,
Baropharm,🎉 2월 팜올플러스 혜택모음 💝 이미지,"2026-02-11
                    ~
                    2026-02-28",팜올플러스 이벤트,https://www.baropharm.com/events/15340,https://i.baropharm.com/event/d4a48090-e726-49cd-933d-5703d67b9405.png?&w=752&q=95,
Baropharm,🎉 오픈플러스 2월의 혜택 🫢 이미지,"2026-02-11
                    ~
                    2026-02-28",팜올플러스 이벤트,https://www.baropharm.com/events/15339,https://i.baropharm.com/event/e0f72515-3994-4ade-8f2b-2affda0185f6.png?&w=752&q=95,
Baropharm,🎉 시세알아보고 포인트도 받고 😘 이미지,"2026-02-11
                    ~
                    2026-02-28",팜올플러스 이벤트,https://www.baropharm.com/events/15338,https://i.baropharm.com/event/869a9b3d-5a0a-4b8a-9d65-0e10e689b1bc.png?&w=752&q=95,
Baropharm,🎉 매물만등록해도 상품권 💸 이미지,"2026-02-11
                    ~
                    2026-02-28",팜올플러스 이벤트,https://www.baropharm.com/events/15337,https://i.baropharm.com/event/18009025-952a-4c63-b620-773db6567142.png?&w=752&q=95,
Baropharm,🎉 팜올플러스 체크인 혜택 🗝️ 이미지,"2026-02-11
                    ~
                    2026-02-28",팜올플러스 이벤트,https://www.baropharm.com/events/15336,https://i.baropharm.com/event/cc27131c-115b-411b-ba31-e4272e043aa6.png?&w=752&q=95,
Baropharm,[프리솔라] 2월 월간이벤트 모음전! 이미지,"2026-02-06
                    ~
                    2026-02-28",입점업체 이벤트,https://www.baropharm.com/events/15202,https://i.baropharm.com/event/bf31baf2-9025-4faf-880a-eb7f8bb25d45.png?&w=752&q=95,
Baropharm,🎉바로팜📸2번달도 찰칵! 필렌즈 챌린지 이미지,"2026-02-01
                    ~
                    2026-02-28",바로팜 이벤트,https://www.baropharm.com/events/15126,https://i.baropharm.com/event/2959a38b-f941-498c-b4c7-c181d4caa5b3.png?&w=752&q=95,
Baropharm,전문가 칼럼 댓글 작성하면 매일매일 100P! 이미지,"2026-01-30
                    ~
                    2026-03-31",커뮤니티 이벤트,https://www.baropharm.com/events/15112,https://i.baropharm.com/event/092345a3-e18f-4820-8baf-74dfc956b2d6.png?&w=752&q=95,
Baropharm,🎉당첨자발표🥳AI바로렌즈 이약모지? 이미지,"2026-01-29
                    ~
                    2026-02-08",당첨자 발표,https://www.baropharm.com/events/15079,https://i.baropharm.com/event/85a7ee28-a764-451b-94b4-9604151b4508.png?&w=752&q=95,
Baropharm,[보고신약] 2026년 새해 기념 할인행사! 이미지,"2026-02-01
                    ~
                    2026-02-28",입점업체 이벤트,https://www.baropharm.com/events/15008,https://i.baropharm.com/event/9c0d927c-3968-4dcf-97d0-b2ccfca1b3ff.jpg?&w=752&q=95,
Baropharm,[📌피캄] 사춘기 트러블에는? 센텔라 1.1 트러블스팟 오픈 이벤트!✨ 이미지,"2026-01-23
                    ~
                    2026-01-30",입점업체 이벤트,https://www.baropharm.com/events/14942,https://i.baropharm.com/event/7d3d3617-9baf-4d55-a959-6d1f53e8df08.png?&w=752&q=95,
Baropharm,바로팜🎉2025📖바로보고서 이미지,"2026-01-18
                    ~
                    2026-01-31",바로팜 이벤트,https://www.baropharm.com/events/14842,https://i.baropharm.com/event/50369003-a30f-45d9-b086-72ca2e537a96.png?&w=752&q=95,
Baropharm,🎉당첨자발표🥳산타는 바로팜 이미지,"2026-01-13
                    ~
                    2026-01-31",당첨자 발표,https://www.baropharm.com/events/14809,https://i.baropharm.com/event/a328f638-24b5-4fe0-b32b-4aa81c5ee9d1.png?&w=752&q=95,
Baropharm,"[알엑스미] ✨쥬베클 품절, 사전 주문 이벤트✨ 이미지","2026-01-07
                    ~
                    2026-02-01",입점업체 이벤트,https://www.baropharm.com/events/14742,https://i.baropharm.com/event/4ba7df07-661a-450b-9136-48f57d12f54d.png?&w=752&q=95,
Baropharm,🎉바로팜💜필렌즈🤖AI바로렌즈 출시 이미지,"2026-01-07
                    ~
                    2026-01-31",바로팜 이벤트,https://www.baropharm.com/events/14740,https://i.baropharm.com/event/ea177dfb-9325-4b9b-8362-7162c0882cfc.png?&w=752&q=95,
Baropharm,🎉 팜올플러스 - 개국궁금증 언박싱 이미지,"2025-12-25
                    ~
                    2026-01-31",팜올플러스 이벤트,https://www.baropharm.com/events/14586,https://i.baropharm.com/event/1b6ed41a-336e-49eb-bba2-7aa0d64644a1.png?&w=752&q=95,
Baropharm,🎉 팜올플러스 - 내 약국시세 언박싱 이미지,"2025-12-25
                    ~
                    2026-01-31",팜올플러스 이벤트,https://www.baropharm.com/events/14585,https://i.baropharm.com/event/1d32b084-6fd6-480d-b8ca-468ed8e58c47.png?&w=752&q=95,
Baropharm,🎉 팜올플러스 - 럭키박스 언박싱 이미지,"2025-12-25
                    ~
                    2026-01-31",팜올플러스 이벤트,https://www.baropharm.com/events/14584,https://i.baropharm.com/event/07d7e685-bd20-4cf3-8dbf-5637cd8614b0.png?&w=752&q=95,
Baropharm,🎉 팜올플러스 체크인하고 세무가이드 📘 이미지,"2025-12-25
                    ~
                    2026-01-31",팜올플러스 이벤트,https://www.baropharm.com/events/14583,https://i.baropharm.com/event/cd72771b-67f1-4fbc-a194-da23d6bb4917.png?&w=752&q=95,
Baropharm,🎉 팜올플러스 언박싱 이미지,"2025-12-24
                    ~
                    2026-01-31",팜올플러스 이벤트,https://www.baropharm.com/events/14514,https://i.baropharm.com/event/fca5c00e-a585-43f6-ae14-88261290bf71.png?&w=752&q=95,
Baropharm,[📌2차앵콜] 약국 인기 화장품 5% 포인트백 이벤트 이미지,"2025-12-01
                    ~
                    2026-01-31",입점업체 이벤트,https://www.baropharm.com/events/13895,https://i.baropharm.com/event/ca4ef7bb-9090-4770-8b34-9e4605aed973.png?&w=752&q=95,
Baropharm,"[비타센스] 💪비타민 흡입기, 비타센스! 이미지","2024-07-31
                    ~
                    2100-01-01",입점업체 이벤트,https://www.baropharm.com/events/7659,https://i.baropharm.com/event/ecd964c6-f0ba-45f0-b60e-ccaba30a1643.png?&w=752&q=95,
Baropharm,🎉 약국추천하고 포인트 💸 이미지,"2024-07-08
                    ~
                    2026-03-31",바로팜 이벤트,https://www.baropharm.com/events/7314,https://i.baropharm.com/event/d1fb7eb4-69d8-4bd8-b2bf-c9b9f0189218.png?&w=752&q=95,
Baropharm,💚[동성약품] 신제품 이벤트 이미지,"2024-07-01
                    ~
                    2100-01-01",입점업체 이벤트,https://www.baropharm.com/events/6251,https://i.baropharm.com/event/9ab0898d-c6d6-4387-b2d5-21ae5fff14ca.png?&w=752&q=95,
Baropharm,"🎖️SK케미칼X바로팜🥸노즈알, 이건뭐약? 이미지","2024-01-02
                    ~
                    2200-12-31",브랜드관 이벤트,https://www.baropharm.com/events/3001,https://i.baropharm.com/event/b49f6a83-e0e5-4c39-a92a-51f35b03227d.png?&w=752&q=95,
